Bradi3g56690.2	GO:0003824
Bradi1g66720.1	GO:0005507;GO:0016491;GO:0046274;GO:0048046;GO:0052716;GO:0055114
Bradi4g00640.1	GO:0005525
Bradi1g69020.6	GO:0004553;GO:0005975
Bradi3g08168.1	GO:0005488
Bradi3g39997.1	GO:0004553;GO:0005975
Bradi3g52807.4	GO:0003677
Bradi2g03730.1	GO:0005515
Bradi1g26410.1	GO:0005515
Bradi4g32660.4	GO:0005515;GO:0008270
Bradi4g40780.1	GO:0005516;GO:0009522;GO:0015979;GO:0042651
Bradi2g44150.1	GO:0004497;GO:0005506;GO:0016705;GO:0020037;GO:0055114
Bradi5g23270.4	GO:0003824;GO:0030170
Bradi4g41137.2	GO:0003924;GO:0005525
Bradi1g69590.4	GO:0005515
Bradi4g30950.1	GO:0006486;GO:0008378;GO:0016020
Bradi2g19450.1	GO:0003777;GO:0005515;GO:0005524;GO:0005871;GO:0007018;GO:0008017
Bradi2g47400.1	GO:0005524;GO:0006810;GO:0016021;GO:0016887;GO:0042626;GO:0055085
Bradi2g53430.1	GO:0005515
Bradi3g53560.1	GO:0005515;GO:0051087
Bradi1g39120.1	GO:0006869;GO:0008289
Bradi3g43930.3	GO:0005515
Bradi1g03020.1	GO:0003700;GO:0006355;GO:0008270;GO:0043565
Bradi1g25187.1	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468;GO:0048544
Bradi4g09125.4	GO:0005524
Bradi4g31100.1	GO:0009733
Bradi1g65955.2	GO:0009523;GO:0015979;GO:0016020;GO:0042301;GO:0050821
Bradi4g08010.1	GO:0004672;GO:0004713;GO:0005524;GO:0006468
Bradi1g04957.1	GO:0006486;GO:0006955;GO:0008378;GO:0016020;GO:0016757;GO:0030246
Bradi1g63700.1	GO:0017148;GO:0030598
Bradi1g05240.1	GO:0000287;GO:0003924;GO:0005525
Bradi2g47347.1	GO:0005524;GO:0006810;GO:0016021;GO:0016887;GO:0042626;GO:0055085
Bradi2g47060.1	GO:0004672;GO:0004713;GO:0005524;GO:0006468
Bradi5g22580.1	GO:0005215;GO:0005524;GO:0016887;GO:0017004;GO:0030288
Bradi4g26431.1	GO:0004360;GO:0005975;GO:0030246;GO:1901137
Bradi1g03250.2	GO:0003824;GO:0008152;GO:0016788
Bradi1g26100.1	GO:0005524
Bradi4g10422.1	GO:0004672;GO:0005524;GO:0006468
Bradi4g23967.1	GO:0003677
Bradi4g36850.1	GO:0016747
Bradi2g52760.1	GO:0005634
Bradi3g41250.2	GO:0003677;GO:0005634
Bradi3g55260.1	GO:0008152;GO:0016787
Bradi3g16730.2	GO:0004672;GO:0004713;GO:0005524;GO:0006468
Bradi5g08930.1	GO:0005515
Bradi2g18060.3	GO:0004650;GO:0005975
Bradi2g39922.1	GO:0045735
Bradi2g51947.1	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468;GO:0048544
Bradi2g15965.3	GO:0008270
Bradi2g43410.1	GO:0006508;GO:0008234
Bradi4g40680.1	GO:0004601;GO:0006979;GO:0020037;GO:0055114
Bradi1g01190.1	GO:0003824;GO:0008152;GO:0016788
Bradi1g10030.1	GO:0003824;GO:0009058;GO:0030170
Bradi1g73730.1	GO:0005515
Bradi1g75420.1	GO:0003700;GO:0006355;GO:0008270;GO:0043565
Bradi5g08167.4	GO:0003677;GO:0005515;GO:0005634
Bradi5g11360.4	GO:0000166;GO:0004814;GO:0005524;GO:0005737;GO:0006420
Bradi5g22900.1	GO:0016021;GO:0055085
Bradi5g24650.1	GO:0004601;GO:0006979;GO:0020037;GO:0055114
Bradi4g12250.1	GO:0016020;GO:0016021;GO:0022891;GO:0055085
Bradi4g19150.1	GO:0005515
Bradi4g32050.1	GO:0003700;GO:0005634;GO:0006355;GO:0043565
Bradi4g38450.1	GO:0000160;GO:0004871
Bradi2g13060.1	GO:0005515
Bradi2g57770.3	GO:0005524;GO:0006629;GO:0006810;GO:0016021;GO:0042626;GO:0055085
Bradi1g14570.2	GO:0003677;GO:0006355
Bradi1g12440.1	GO:0016021;GO:0055085
Bradi1g37730.1	GO:0004497;GO:0005506;GO:0016705;GO:0020037;GO:0055114
Bradi4g06800.1	GO:0006807;GO:0016810
Bradi3g36610.1	GO:0008152;GO:0016597;GO:0046983
Bradi4g41127.3	GO:0070403
Bradi5g15180.3	GO:0005515
Bradi1g30180.1	GO:0001522;GO:0003723;GO:0009451;GO:0009982
Bradi1g50826.7	GO:0004124;GO:0006535
Bradi1g57360.1	GO:0016491;GO:0055114
Bradi5g12180.1	GO:0004022;GO:0008152;GO:0008667;GO:0016491;GO:0019290;GO:0055114
Bradi5g26890.1	GO:0000287;GO:0003862;GO:0005737;GO:0009098;GO:0016616;GO:0051287;GO:0055114
Bradi4g28627.2	GO:0004672;GO:0004713;GO:0005524;GO:0006468
Bradi4g40340.1	GO:0005515
Bradi2g10530.1	GO:0000287;GO:0003824;GO:0004743;GO:0006096;GO:0030955
Bradi3g01137.2	GO:0004672;GO:0004713;GO:0005524;GO:0006468
Bradi3g19477.2	GO:0005515
Bradi3g26680.2	GO:0008152;GO:0008168
Bradi3g46030.1	GO:0005515;GO:0008270
Bradi3g52350.1	GO:0003824;GO:0008152
Bradi1g27370.1	GO:0000079;GO:0019901
Bradi4g35310.1	GO:0016491;GO:0051537;GO:0055114
Bradi1g47226.2	GO:0004022;GO:0008152;GO:0008667;GO:0016491;GO:0019290;GO:0055114
Bradi5g04120.1	GO:0005576;GO:0009664
Bradi4g44410.1	GO:0006869;GO:0008289
Bradi2g01330.2	GO:0000124;GO:0003712
Bradi4g03121.1	GO:0005634
Bradi2g30590.1	GO:0003723;GO:0004809;GO:0008033
Bradi1g07170.1	GO:0003824;GO:0003854;GO:0005975;GO:0006108;GO:0006694;GO:0016616;GO:0019752;GO:0030060;GO:0055114
Bradi1g16075.2	GO:0004176;GO:0005515;GO:0006508;GO:0008270
Bradi1g16091.1	GO:0005506;GO:0016705;GO:0020037;GO:0055114
Bradi1g18090.3	GO:0005515;GO:0008270;GO:0046872
Bradi1g21320.2	GO:0003735;GO:0005622;GO:0005840;GO:0006412
Bradi1g39203.1	GO:0015986;GO:0045261;GO:0046933;GO:0046961
Bradi1g62000.5	GO:0003779;GO:0007010
Bradi5g11180.1	GO:0003676;GO:0046872
Bradi4g28070.1	GO:0003824;GO:0004315;GO:0006633;GO:0008152;GO:0008610;GO:0009058;GO:0016747
Bradi4g29243.1	GO:0009058;GO:0016844
Bradi2g05740.1	GO:0003677
Bradi2g09950.1	GO:0005515
Bradi2g11870.1	GO:0003824;GO:0004553;GO:0005975
Bradi2g16930.1	GO:0003723
Bradi2g33290.1	GO:0003872;GO:0006002;GO:0006096
Bradi2g62131.1	GO:0003700;GO:0006355;GO:0043565
Bradi3g01230.1	GO:0004672;GO:0004713;GO:0005515;GO:0005524;GO:0006468
Bradi3g20625.1	GO:0006952
Bradi3g30860.1	GO:0003824;GO:0030170
Bradi3g36860.1	GO:0016747
Bradi3g47410.1	GO:0003735;GO:0005622;GO:0005840;GO:0006412
Bradi1g61320.3	GO:0004553;GO:0005975
Bradi1g62090.1	GO:0008152;GO:0016787
Bradi1g78130.1	GO:0003824;GO:0004084;GO:0008152;GO:0009081
Bradi5g09180.2	GO:0016787
Bradi4g39330.1	GO:0005507;GO:0016491;GO:0046274;GO:0048046;GO:0052716;GO:0055114
Bradi3g18572.2	GO:0005515
Bradi3g19530.1	GO:0005515
Bradi3g47240.1	GO:0003924;GO:0005525;GO:0005622;GO:0006886;GO:0006913;GO:0007165;GO:0007264;GO:0015031;GO:0016020
Bradi1g29000.2	GO:0009522;GO:0009538;GO:0015979
Bradi1g54400.1	GO:0016480
Bradi5g13000.1	GO:0003924;GO:0005525;GO:0005622;GO:0006886;GO:0006913;GO:0007165;GO:0007264;GO:0015031;GO:0016020
Bradi1g20910.1	GO:0010181;GO:0016491;GO:0055114
Bradi1g03990.1	GO:0000398
Bradi1g46260.4	GO:0005216;GO:0006811;GO:0016020;GO:0055085
Bradi2g25360.2	GO:0004452;GO:0008299;GO:0016787
Bradi3g08200.1	GO:0016021
Bradi3g34722.2	GO:0043531
Bradi2g46301.1	GO:0003677;GO:0006355
Bradi3g57960.6	GO:0003700;GO:0006355;GO:0043565
Bradi1g50560.5	GO:0003677;GO:0006302;GO:0006310
Bradi5g22920.1	GO:0046983
Bradi3g00330.1	GO:0008152;GO:0016616;GO:0051287;GO:0055114
Bradi3g33770.3	GO:0005737;GO:0006457
Bradi3g60850.1	GO:0000166
Bradi3g36240.1	GO:0005509;GO:0005544
Bradi1g69097.1	GO:0004672;GO:0004713;GO:0005515;GO:0005524;GO:0006468
Bradi5g13320.1	GO:0016491;GO:0055114
Bradi5g16570.2	GO:0005515
Bradi2g36766.1	GO:0016021
Bradi3g38730.1	GO:0003824;GO:0016491;GO:0018580;GO:0055114
Bradi3g48540.1	GO:0000774;GO:0006457;GO:0042803;GO:0051087
Bradi4g20127.1	GO:0008168;GO:0008171;GO:0046983
Bradi4g35500.1	GO:0004560;GO:0005975
Bradi1g22757.2	GO:0008168;GO:0008171;GO:0046983
Bradi4g29707.2	GO:0004553;GO:0005618;GO:0005975;GO:0006073;GO:0016762;GO:0048046
Bradi4g42910.4	GO:0030001;GO:0046872
Bradi2g21870.2	GO:0003677;GO:0003899;GO:0005515;GO:0006351;GO:0008270
Bradi3g34510.1	GO:0008152;GO:0008168
Bradi1g76227.1	GO:0004672;GO:0004713;GO:0005515;GO:0005524;GO:0006468
Bradi5g19090.1	GO:0016020
Bradi2g42800.1	GO:0005515
Bradi2g50350.1	GO:0008152;GO:0008531;GO:0009231;GO:0016787
Bradi5g12370.1	GO:0004252;GO:0005515;GO:0006508
Bradi3g42837.1	GO:0003777;GO:0005524;GO:0005871;GO:0007018;GO:0008017
Bradi3g54710.1	GO:0008080
Bradi3g19560.1	GO:0004672;GO:0004713;GO:0005524;GO:0006468
Bradi2g13520.4	GO:0003824;GO:0004553;GO:0005975
Bradi4g02607.2	GO:0005524;GO:0008152;GO:0016301
Bradi3g15670.1	GO:0046982
Bradi1g44730.1	GO:0010181;GO:0016491;GO:0055114
Bradi2g39690.1	GO:0015078;GO:0015991;GO:0033177;GO:0033179
Bradi5g11280.1	GO:0003924;GO:0005525;GO:0005622;GO:0006886;GO:0006913;GO:0007165;GO:0007264;GO:0015031;GO:0016020
Bradi5g25580.1	GO:0005509;GO:0005515;GO:0005525
Bradi3g42220.1	GO:0004497;GO:0005506;GO:0016705;GO:0020037;GO:0055114
Bradi3g59942.1	GO:0016702;GO:0019825;GO:0020037;GO:0046872;GO:0055114
Bradi2g33260.4	GO:0005509
Bradi1g75295.1	GO:0003676;GO:0008270
Bradi3g50440.1	GO:0003824;GO:0008152
Bradi3g07730.2	GO:0003824;GO:0006633;GO:0008152;GO:0008610;GO:0016020;GO:0016747
Bradi4g30392.1	GO:0004672;GO:0004713;GO:0005524;GO:0006468;GO:0007165
Bradi1g46920.1	GO:0004970;GO:0016020
Bradi3g49020.1	GO:0009733
Bradi1g17830.11	GO:0015079;GO:0016020;GO:0071805
Bradi1g36017.4	GO:0003824;GO:0046373;GO:0046556
Bradi2g48570.2	GO:0004470;GO:0004471;GO:0006108;GO:0051287;GO:0055114
Bradi5g25637.1	GO:0006508;GO:0008234
Bradi4g33067.2	GO:0003723;GO:0006355;GO:0006364;GO:0008168;GO:0008649
Bradi2g57710.1	GO:0008168
Bradi1g22180.1	GO:0007165
Bradi1g24135.3	GO:0004672;GO:0004713;GO:0005524;GO:0006468;GO:0030246
Bradi1g30860.1	GO:0004672;GO:0004713;GO:0005509;GO:0005515;GO:0005524;GO:0006468;GO:0030247
Bradi1g48850.2	GO:0003824;GO:0009058
Bradi4g26500.1	GO:0005509
Bradi2g20040.1	GO:0004190;GO:0006508
Bradi3g00220.3	GO:0005576;GO:0008270;GO:0030250
Bradi1g61010.1	GO:0003824;GO:0006633;GO:0008152;GO:0008610;GO:0016020;GO:0016747
Bradi5g12280.1	GO:0003824;GO:0005975;GO:0016853;GO:0019318;GO:0030246
Bradi1g02640.1	GO:0003676;GO:0003677;GO:0006355;GO:0008270
Bradi5g09200.1	GO:0003824;GO:0033926
Bradi4g22592.1	GO:0005488;GO:0005515
Bradi2g00683.1	GO:0003677
Bradi2g04747.2	GO:0008152;GO:0016758
Bradi3g51510.1	GO:0003677;GO:0006355
Bradi3g53380.2	GO:0005215;GO:0006810;GO:0016020
Bradi2g09145.1	GO:0006950
Bradi1g22037.1	GO:0010215;GO:0016049;GO:0031225
Bradi4g12180.2	GO:0005525
Bradi3g51280.1	GO:0016021;GO:0055085
Bradi2g59570.5	GO:0008152;GO:0016491
Bradi2g53760.1	GO:0003700;GO:0006355;GO:0043565
Bradi1g67060.1	GO:0005515
Bradi3g54236.1	GO:0005515;GO:0008270
Bradi1g15161.1	GO:0031047
Bradi2g24987.1	GO:0003677;GO:0006355
Bradi3g07850.1	GO:0005524;GO:0016020;GO:0016887
Bradi1g07630.1	GO:0003677
Bradi3g22340.1	GO:0003872;GO:0005524;GO:0006002;GO:0006096;GO:0047334
Bradi5g13960.1	GO:0004672;GO:0004713;GO:0005524;GO:0006468
Bradi4g30040.1	GO:0005515;GO:0009507;GO:0030785
Bradi3g30600.1	GO:0003723
Bradi2g13109.1	GO:0005515
Bradi2g39790.2	GO:0003824;GO:0008168;GO:0009058;GO:0030170
Bradi5g16770.1	GO:0004672;GO:0004713;GO:0005524;GO:0006468;GO:0030246
Bradi4g01070.4	GO:0005506;GO:0006633;GO:0016491;GO:0055114
Bradi4g29930.1	GO:0004672;GO:0004713;GO:0005524;GO:0006468
Bradi4g32380.1	GO:0000166;GO:0003676
Bradi4g36601.1	GO:0005215;GO:0006810;GO:0016020
Bradi2g11320.1	GO:0004601;GO:0006979;GO:0020037;GO:0055114
Bradi3g07360.1	GO:0005515
Bradi4g07620.1	GO:0005509;GO:0009523;GO:0009654;GO:0015979;GO:0019898
Bradi1g53910.1	GO:0003824;GO:0008152;GO:0016829
Bradi1g24980.1	GO:0008121;GO:0009496;GO:0016020;GO:0016491;GO:0016679;GO:0042651;GO:0051537;GO:0055114
Bradi1g59070.1	GO:0005515
Bradi3g60220.2	GO:0003677
Bradi3g41377.1	GO:0008152;GO:0016597
Bradi1g21440.1	GO:0003824;GO:0009058;GO:0009089;GO:0010285;GO:0030170
Bradi1g08510.1	GO:0005515
Bradi1g41993.1	GO:0003677
Bradi5g11870.1	GO:0005515;GO:0008270
Bradi2g39393.2	GO:0043531
Bradi2g47880.1	GO:0005743;GO:0055085
Bradi2g61017.2	GO:0016787;GO:0016810
Bradi1g58930.4	GO:0003676;GO:0004672;GO:0004713;GO:0005524;GO:0006468
Bradi5g13537.1	GO:0005515
Bradi5g16480.3	GO:0016020;GO:0016021;GO:0022857;GO:0022891;GO:0055085
Bradi5g11920.5	GO:0000786;GO:0003677;GO:0046982
Bradi5g23490.1	GO:0005515
Bradi2g42100.1	GO:0015078;GO:0015991;GO:0033179
Bradi2g56607.1	GO:0004553;GO:0005975;GO:0030246
Bradi3g15590.1	GO:0003700;GO:0006351;GO:0006355;GO:0043565
Bradi2g33037.2	GO:0004672;GO:0005524;GO:0006468
Bradi1g18050.1	GO:0009523;GO:0015979;GO:0016020
Bradi4g00310.2	GO:0005515
Bradi2g23750.1	GO:0005515
Bradi2g57297.1	GO:0003677;GO:0006355
Bradi3g57730.1	GO:0005515
Bradi1g11450.1	GO:0003824;GO:0004356;GO:0006542;GO:0006807
Bradi2g12140.1	GO:0003723
Bradi2g17820.1	GO:0004672;GO:0004713;GO:0005524;GO:0006468
Bradi1g09110.5	GO:0005515;GO:0008270
Bradi1g16700.3	GO:0003676;GO:0003723;GO:0003743;GO:0005850
Bradi1g64040.1	GO:0005515
Bradi2g18952.1	GO:0005515
Bradi2g24338.1	GO:0005215;GO:0006810;GO:0016020;GO:0016021;GO:0055085
Bradi3g01540.1	GO:0046983
Bradi3g02997.2	GO:0003677;GO:0003899;GO:0005515;GO:0005634;GO:0006351
Bradi3g05020.1	GO:0009733
Bradi1g03640.1	GO:0005576;GO:0009664
Bradi1g47710.1	GO:0003824;GO:0004722;GO:0006470
Bradi1g02570.2	GO:0000166;GO:0003676;GO:0008270
Bradi1g74360.1	GO:0010309;GO:0055114
Bradi2g28060.1	GO:0008152;GO:0016746
Bradi3g08500.3	GO:0005515
Bradi1g39239.1	GO:0003735;GO:0005622;GO:0005840;GO:0006412
Bradi3g58710.1	GO:0000166;GO:0003676
Bradi1g47407.2	GO:0016787
Bradi2g39950.1	GO:0000413;GO:0003755;GO:0006457
Bradi3g60330.1	GO:0005515
Bradi4g32730.1	GO:0005215;GO:0006814;GO:0016020;GO:0055085
Bradi1g74950.1	GO:0008080
Bradi4g30330.1	GO:0003676;GO:0005634
Bradi3g32090.1	GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0046983
Bradi3g44910.1	GO:0004553;GO:0005975
Bradi5g04560.1	GO:0030001;GO:0046872
Bradi1g32800.1	GO:0004970;GO:0016020
Bradi1g49490.3	GO:0005515;GO:0008270
Bradi5g26070.1	GO:0005515
Bradi4g03777.1	GO:0003993;GO:0016787;GO:0046872
Bradi2g10080.1	GO:0004252;GO:0005515;GO:0016021
Bradi2g36176.2	GO:0005515;GO:0005524
Bradi2g16410.1	GO:0003924;GO:0006807;GO:0016151
Bradi1g20520.2	GO:0003723;GO:0033897
Bradi3g04630.10	GO:0004672;GO:0004713;GO:0005524;GO:0006468;GO:0007165
Bradi1g21470.3	GO:0000166;GO:0003682
Bradi3g44330.1	GO:0005515
Bradi5g15360.1	GO:0008519;GO:0015696;GO:0016020;GO:0072488
Bradi2g24130.1	GO:0016020
Bradi5g10177.1	GO:0006629;GO:0008081
Bradi3g32880.2	GO:0004657;GO:0006562
Bradi1g51710.1	GO:0003824;GO:0009116
Bradi3g51685.1	GO:0005524;GO:0005634;GO:0006351;GO:0006355;GO:0032502
Bradi1g23716.1	GO:0004672;GO:0004713;GO:0005524;GO:0006468;GO:0030246
Bradi2g26940.1	GO:0003723;GO:0003735;GO:0006412;GO:0015934
Bradi2g45600.1	GO:0005515
Bradi2g22540.1	GO:0000172;GO:0003723;GO:0004540;GO:0006364;GO:0006379;GO:0008033;GO:0030677
Bradi2g61050.1	GO:0003677;GO:0046983
Bradi3g10510.2	GO:0003677;GO:0003918;GO:0005524;GO:0006265
Bradi1g56580.2	GO:0005509;GO:0009523;GO:0009654;GO:0015979;GO:0016021;GO:0019898;GO:0042549
Bradi1g49620.2	GO:0055085
Bradi2g10278.1	GO:0004252;GO:0006508
Bradi5g23600.2	GO:0005524;GO:0006810;GO:0016021;GO:0016887;GO:0042626;GO:0055085
Bradi1g17790.1	GO:0004601;GO:0006979;GO:0020037;GO:0055114
Bradi2g20920.1	GO:0003743;GO:0006413
Bradi3g02300.1	GO:0005507;GO:0016491;GO:0055114
Bradi3g02980.1	GO:0003700;GO:0006355;GO:0043565
Bradi5g00830.1	GO:0016491;GO:0055114
Bradi1g50540.1	GO:0000062
Bradi1g14370.1	GO:0046856
Bradi1g19520.2	GO:0003677
Bradi4g05100.2	GO:0006629
Bradi3g01470.2	GO:0004096;GO:0006979;GO:0020037;GO:0055114
Bradi3g50560.1	GO:0003333;GO:0015171;GO:0016020
Bradi2g15940.1	GO:0003700;GO:0006355;GO:0043565
Bradi4g02201.1	GO:0004672;GO:0004713;GO:0005524;GO:0006468
Bradi5g19560.5	GO:0004970;GO:0016020
Bradi4g42720.2	GO:0005576;GO:0008083;GO:0008283
Bradi1g28110.2	GO:0004672;GO:0004713;GO:0005524;GO:0006468;GO:0008152;GO:0016597
Bradi1g45320.1	GO:0003690;GO:0005739;GO:0006355
Bradi5g17070.1	GO:0005515
Bradi5g21560.1	GO:0005515
Bradi5g24570.1	GO:0004672;GO:0004713;GO:0005524;GO:0006468
Bradi3g44830.1	GO:0003677;GO:0008270
Bradi3g45930.1	GO:0000160
Bradi3g59100.1	GO:0005515
Bradi4g28380.1	GO:0003951;GO:0006741;GO:0008152;GO:0019674
Bradi1g56270.1	GO:0004553;GO:0005975
Bradi5g19380.1	GO:0003677
Bradi3g18657.5	GO:0016787
Bradi1g11310.4	GO:0005515;GO:0005622;GO:0008270
Bradi1g44850.1	GO:0005515
Bradi1g49300.5	GO:0003872;GO:0006002;GO:0006096
Bradi1g51400.4	GO:0005515
Bradi2g14870.1	GO:0003854;GO:0006694;GO:0016616;GO:0055114
Bradi4g43280.1	GO:0016491;GO:0055114
Bradi2g04310.1	GO:0003824
Bradi2g58720.1	GO:0003676;GO:0046872
Bradi1g01427.1	GO:0004672;GO:0004713;GO:0005524;GO:0006468
Bradi1g15126.1	GO:0016787
Bradi5g26230.1	GO:0008152;GO:0016491;GO:0016630;GO:0055114
Bradi2g24110.5	GO:0005515
Bradi4g34510.1	GO:0016021;GO:0055085
Bradi4g34300.1	GO:0016021
Bradi2g39290.3	GO:0004867;GO:0009611
Bradi5g18040.1	GO:0008152;GO:0016758
Bradi3g07540.1	GO:0003700;GO:0006355;GO:0043565
Bradi1g05330.1	GO:0000786;GO:0003677;GO:0005634;GO:0006334
Bradi3g60880.1	GO:0004601;GO:0006979;GO:0020037;GO:0055114
Bradi1g57900.3	GO:0004672;GO:0004713;GO:0005515;GO:0005524;GO:0006468
Bradi3g09470.3	GO:0016788
Bradi1g54180.5	GO:0003700;GO:0006355;GO:0043565
Bradi5g10357.2	GO:0003824;GO:0033926
Bradi2g25400.1	GO:0003700;GO:0006355;GO:0043565
Bradi2g48420.1	GO:0008152;GO:0016791
Bradi2g53360.2	GO:0016021;GO:0055085
Bradi3g10010.1	GO:0005515;GO:0015986;GO:0045261;GO:0046933;GO:0046961
Bradi3g12810.1	GO:0016021
Bradi1g14900.1	GO:0004497;GO:0005506;GO:0016705;GO:0020037;GO:0055114
Bradi1g43220.1	GO:0005515;GO:0005622;GO:0008270
Bradi5g25400.1	GO:0006644;GO:0008152;GO:0016746
Bradi4g20620.1	GO:0008270;GO:0016491;GO:0055114
Bradi3g60740.3	GO:0016021;GO:0055085
Bradi1g64280.3	GO:0005509
Bradi2g24820.1	GO:0004867;GO:0005576
Bradi2g35980.1	GO:0005515
Bradi2g61580.1	GO:0006662;GO:0015035;GO:0045454
Bradi3g05660.1	GO:0005622;GO:0008270
Bradi3g43490.1	GO:0030145;GO:0045735
Bradi3g51077.6	GO:0003676;GO:0005515
Bradi1g02535.1	GO:0005515
Bradi1g12250.1	GO:0003723;GO:0006396;GO:0008173
Bradi1g43900.6	GO:0003700;GO:0006351;GO:0006355;GO:0043565
Bradi2g08840.2	GO:0003735;GO:0005622;GO:0005840;GO:0006412
Bradi5g12580.1	GO:0006541;GO:0008152;GO:0016787
Bradi4g37856.1	GO:0080019
Bradi1g57730.1	GO:0004672;GO:0004713;GO:0005524;GO:0006468;GO:0030246
Bradi5g23060.2	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468;GO:0048544
Bradi3g50240.1	GO:0004222;GO:0005524;GO:0006508;GO:0008270;GO:0016020;GO:0016021
Bradi1g02100.1	GO:0003924;GO:0005525;GO:0005622;GO:0006886;GO:0006913;GO:0007165;GO:0007264;GO:0015031;GO:0016020
Bradi4g38690.1	GO:0004672;GO:0004713;GO:0004842;GO:0005524;GO:0006468;GO:0016567
Bradi1g39110.1	GO:0003333;GO:0006810;GO:0015171;GO:0016020;GO:0055085
Bradi2g07940.1	GO:0046658;GO:0051716
Bradi1g47480.1	GO:0003677;GO:0003700;GO:0006355
Bradi2g51417.1	GO:0001522;GO:0003723;GO:0009451;GO:0009982
Bradi5g20177.3	GO:0006812;GO:0006816;GO:0008324;GO:0015369;GO:0016021;GO:0055085
Bradi5g22290.1	GO:0004047;GO:0005515;GO:0006546
Bradi1g27320.3	GO:0005515
Bradi1g47920.2	GO:0005543;GO:0005545;GO:0030136;GO:0030276;GO:0048268
Bradi1g34789.1	GO:0004665;GO:0006571;GO:0008977;GO:0055114
Bradi4g32941.1	GO:0005524;GO:0006457;GO:0006950;GO:0051082
Bradi2g61442.2	GO:0005515;GO:0008270
Bradi3g51387.1	GO:0005215;GO:0006810;GO:0016020
Bradi3g53350.1	GO:0004672;GO:0004713;GO:0005524;GO:0006468
Bradi1g66210.1	GO:0005515
Bradi1g50832.2	GO:0004124;GO:0006535
Bradi4g37990.1	GO:0003824;GO:0030151;GO:0030170
Bradi4g00860.5	GO:0000166;GO:0003676;GO:0016020
Bradi2g49747.2	GO:0003924;GO:0005525
Bradi3g20520.1	GO:0003743;GO:0003924;GO:0005525;GO:0005622;GO:0006413
Bradi4g41680.2	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0008270
Bradi2g17320.1	GO:0008152;GO:0016758
Bradi3g18930.2	GO:0016020;GO:0016192;GO:0048193
Bradi3g34610.1	GO:0004185;GO:0006508
Bradi1g74185.1	GO:0005515
Bradi4g03720.3	GO:0005515
Bradi2g38230.4	GO:0003677;GO:0003700;GO:0005634;GO:0006351
Bradi2g10640.1	GO:0003677;GO:0006355;GO:0008270
Bradi3g02120.1	GO:0005509;GO:0007156;GO:0016020
Bradi3g14340.1	GO:0005622;GO:0042254
Bradi3g50040.1	GO:0005789
Bradi2g48090.1	GO:0003700;GO:0006355;GO:0043565
Bradi1g60587.1	GO:0005515
Bradi1g66950.1	GO:0004672;GO:0004713;GO:0005524;GO:0006468
Bradi5g01737.3	GO:0005215;GO:0006810;GO:0016020
Bradi4g01820.6	GO:0003700;GO:0006355
Bradi2g18050.1	GO:0004650;GO:0005975
Bradi2g33270.4	GO:0046872
Bradi3g01180.1	GO:0004672;GO:0004713;GO:0005509;GO:0005515;GO:0005524;GO:0006468;GO:0030247
Bradi5g23052.1	GO:0016021;GO:0022900;GO:0048544
Bradi4g38060.1	GO:0000166;GO:0003676;GO:0003723;GO:0005634;GO:0006397
Bradi3g42980.1	GO:0016779
Bradi4g20527.9	GO:0043531
Bradi2g13320.8	GO:0003824
Bradi2g13660.1	GO:0016021
Bradi1g04907.2	GO:0030145;GO:0045735
Bradi3g54230.1	GO:0005795;GO:0008455;GO:0009312;GO:0016021
Bradi3g59350.1	GO:0005506;GO:0006633;GO:0016491;GO:0055114
Bradi2g55730.1	GO:0004026;GO:0006066
Bradi1g52250.1	GO:0003735;GO:0005622;GO:0005840;GO:0006412
Bradi4g04911.2	GO:0005516;GO:0006950
Bradi4g22510.1	GO:0004185;GO:0006508
Bradi4g44336.1	GO:0004553;GO:0005975
Bradi2g16070.3	GO:0016020;GO:0016021;GO:0022891;GO:0055085
Bradi2g19990.1	GO:0003924;GO:0005525;GO:0005622;GO:0006886;GO:0006913;GO:0007165;GO:0007264;GO:0015031;GO:0016020
Bradi2g35610.4	GO:0016021
Bradi2g43300.3	GO:0005515
Bradi2g58967.1	GO:0006396;GO:0008168;GO:0008173
Bradi2g61510.1	GO:0043531
Bradi3g21620.1	GO:0004252;GO:0006508
Bradi3g54770.1	GO:0004672;GO:0004713;GO:0005509;GO:0005515;GO:0005524;GO:0006468;GO:0030247
Bradi1g48747.1	GO:0043531
Bradi1g17820.1	GO:0004672;GO:0004713;GO:0005524;GO:0006468;GO:0007165
Bradi1g31460.1	GO:0003735;GO:0005622;GO:0005840;GO:0006412
Bradi2g26403.1	GO:0005515;GO:0008270
Bradi2g36880.5	GO:0004672;GO:0004713;GO:0005524;GO:0006468
Bradi3g38600.1	GO:0003677;GO:0003700;GO:0006355;GO:0043565
Bradi4g34140.5	GO:0005515
Bradi2g51210.1	GO:0005375;GO:0016021;GO:0035434
Bradi3g54070.1	GO:0046983
Bradi1g05827.1	GO:0006869;GO:0008289
Bradi5g27490.1	GO:0016884
Bradi1g41907.2	GO:0003824;GO:0005524;GO:0016301;GO:0016310
